RunID,Power,TurnNum,Phase,InteractionType,CharLength,TokenCount,PromptSnippet
run_20250418_144816,FRANCE,71,F1908M,NEGOTIATION_ROUND_1,10465,2636,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,72,F1908M,NEGOTIATION_ROUND_2,11650,2908,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,73,F1908M,ORDER_SUBMISSION,11721,2939,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F MAR, F ..."
run_20250418_144816,FRANCE,74,F1908R,NEGOTIATION_ROUND_1,10986,2758,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,75,F1908R,NEGOTIATION_ROUND_2,11859,2952,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,76,F1908R,ORDER_SUBMISSION,11827,2963,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F MAO, F ..."
run_20250418_144816,FRANCE,77,S1909M,NEGOTIATION_ROUND_1,11152,2797,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,78,S1909M,NEGOTIATION_ROUND_2,12349,3059,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,79,S1909M,ORDER_SUBMISSION,12722,3190,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F MAO, F ..."
run_20250418_144816,FRANCE,80,S1909R,NEGOTIATION_ROUND_1,11678,2924,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,81,S1909R,NEGOTIATION_ROUND_2,12713,3163,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,82,S1909R,ORDER_SUBMISSION,12749,3190,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F MAO, F ..."
run_20250418_144816,FRANCE,83,F1909M,NEGOTIATION_ROUND_1,11986,2997,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,84,F1909M,NEGOTIATION_ROUND_2,13172,3271,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,85,F1909M,ORDER_SUBMISSION,13719,3408,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F MAO, F ..."
run_20250418_144816,FRANCE,86,S1910M,NEGOTIATION_ROUND_1,12689,3153,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,87,S1910M,NEGOTIATION_ROUND_2,13645,3379,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,88,S1910M,ORDER_SUBMISSION,13717,3415,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F MAO, F ..."
run_20250418_144816,FRANCE,89,F1910M,NEGOTIATION_ROUND_1,13002,3230,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,90,F1910M,NEGOTIATION_ROUND_2,13650,3389,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,91,F1910M,ORDER_SUBMISSION,13709,3430,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F MAO, F ..."
run_20250418_144816,FRANCE,92,S1911M,NEGOTIATION_ROUND_1,13064,3266,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,93,S1911M,NEGOTIATION_ROUND_2,13778,3432,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,94,S1911M,ORDER_SUBMISSION,13672,3439,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F ENG, F ..."
run_20250418_144816,FRANCE,95,F1911M,NEGOTIATION_ROUND_1,12996,3254,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,96,F1911M,NEGOTIATION_ROUND_2,13909,3458,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,97,F1911M,ORDER_SUBMISSION,13540,3412,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F ENG, F ..."
run_20250418_144816,FRANCE,98,S1912M,NEGOTIATION_ROUND_1,12857,3234,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,99,S1912M,NEGOTIATION_ROUND_2,13830,3459,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,100,S1912M,ORDER_SUBMISSION,13908,3519,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F ENG, F ..."
run_20250418_144816,FRANCE,101,F1912M,NEGOTIATION_ROUND_1,12972,3256,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,102,F1912M,NEGOTIATION_ROUND_2,14360,3552,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,103,F1912M,ORDER_SUBMISSION,13978,3515,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F ENG, F ..."
run_20250418_144816,FRANCE,104,F1912R,NEGOTIATION_ROUND_1,12923,3251,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,105,F1912R,NEGOTIATION_ROUND_2,14078,3507,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,106,F1912R,ORDER_SUBMISSION,13309,3359,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F ENG, A ..."
run_20250418_144816,FRANCE,107,W1912A,ORDER_SUBMISSION,12743,3291,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F ENG, A ..."
run_20250418_144816,FRANCE,108,S1913M,NEGOTIATION_ROUND_1,13017,3269,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,109,S1913M,NEGOTIATION_ROUND_2,14550,3608,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,110,S1913M,ORDER_SUBMISSION,13923,3526,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F ENG, A ..."
run_20250418_144816,FRANCE,111,F1913M,NEGOTIATION_ROUND_1,12986,3279,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,112,F1913M,NEGOTIATION_ROUND_2,14270,3570,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,113,F1913M,ORDER_SUBMISSION,13511,3453,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, F ENG, A ..."
run_20250418_144816,FRANCE,114,F1913R,NEGOTIATION_ROUND_1,12924,3278,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,115,F1913R,NEGOTIATION_ROUND_2,14025,3522,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,116,F1913R,ORDER_SUBMISSION,13616,3471,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A PIE, F ..."
run_20250418_144816,FRANCE,117,W1913A,ORDER_SUBMISSION,12803,3327,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A PIE, F ..."
run_20250418_144816,FRANCE,118,S1914M,NEGOTIATION_ROUND_1,13106,3327,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,119,S1914M,NEGOTIATION_ROUND_2,14153,3566,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,120,S1914M,ORDER_SUBMISSION,13688,3496,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A PIE, F ..."
run_20250418_144816,FRANCE,121,S1914R,NEGOTIATION_ROUND_1,12886,3285,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,122,S1914R,NEGOTIATION_ROUND_2,14127,3556,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,123,S1914R,ORDER_SUBMISSION,13592,3456,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A PIE, F ..."
run_20250418_144816,FRANCE,124,F1914M,NEGOTIATION_ROUND_1,12893,3283,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,125,F1914M,NEGOTIATION_ROUND_2,13958,3524,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,126,F1914M,ORDER_SUBMISSION,14215,3590,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A PIE, F ..."
run_20250418_144816,FRANCE,127,S1915M,NEGOTIATION_ROUND_1,13128,3316,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,128,S1915M,NEGOTIATION_ROUND_2,14638,3656,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,129,S1915M,ORDER_SUBMISSION,13556,3450,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A PIE, F ..."
run_20250418_144816,FRANCE,130,S1915R,NEGOTIATION_ROUND_1,12882,3274,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,131,S1915R,NEGOTIATION_ROUND_2,14216,3576,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,132,S1915R,ORDER_SUBMISSION,14461,3648,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A PIE, F ..."
run_20250418_144816,FRANCE,133,F1915M,NEGOTIATION_ROUND_1,12880,3273,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,134,F1915M,NEGOTIATION_ROUND_2,14246,3584,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,135,F1915M,ORDER_SUBMISSION,13811,3517,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A PIE, F ..."
run_20250418_144816,FRANCE,136,F1915R,NEGOTIATION_ROUND_1,12912,3278,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,137,F1915R,NEGOTIATION_ROUND_2,14230,3581,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,138,F1915R,ORDER_SUBMISSION,14110,3576,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A PIE, A ..."
run_20250418_144816,FRANCE,139,W1915A,ORDER_SUBMISSION,13015,3399,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A PIE, A ..."
run_20250418_144816,FRANCE,140,S1916M,NEGOTIATION_ROUND_1,13297,3360,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,141,S1916M,NEGOTIATION_ROUND_2,14560,3642,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,142,S1916M,ORDER_SUBMISSION,14757,3718,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A PIE, A ..."
run_20250418_144816,FRANCE,143,F1916M,NEGOTIATION_ROUND_1,13587,3415,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,144,F1916M,NEGOTIATION_ROUND_2,14812,3699,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,145,F1916M,ORDER_SUBMISSION,14474,3664,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A PIE, A ..."
run_20250418_144816,FRANCE,146,S1917M,NEGOTIATION_ROUND_1,13509,3415,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,147,S1917M,NEGOTIATION_ROUND_2,14740,3700,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,148,S1917M,ORDER_SUBMISSION,14519,3697,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A PIE, A ..."
run_20250418_144816,FRANCE,149,S1917R,NEGOTIATION_ROUND_1,13426,3393,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,150,S1917R,NEGOTIATION_ROUND_2,14462,3624,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,151,S1917R,ORDER_SUBMISSION,14085,3563,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,152,F1917M,NEGOTIATION_ROUND_1,13535,3403,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,153,F1917M,NEGOTIATION_ROUND_2,14733,3680,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,154,F1917M,ORDER_SUBMISSION,14308,3633,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,155,W1917A,ORDER_SUBMISSION,13132,3412,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,156,S1918M,NEGOTIATION_ROUND_1,13634,3435,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,157,S1918M,NEGOTIATION_ROUND_2,14412,3620,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,158,S1918M,ORDER_SUBMISSION,14225,3590,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,159,S1918R,NEGOTIATION_ROUND_1,13408,3383,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,160,S1918R,NEGOTIATION_ROUND_2,14842,3712,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,161,S1918R,ORDER_SUBMISSION,13885,3538,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,162,F1918M,NEGOTIATION_ROUND_1,13201,3350,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,163,F1918M,NEGOTIATION_ROUND_2,14132,3563,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,164,F1918M,ORDER_SUBMISSION,13804,3532,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,165,W1918A,ORDER_SUBMISSION,13052,3410,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,166,S1919M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,167,S1919M,NEGOTIATION_ROUND_2,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,168,S1919M,ORDER_SUBMISSION,12694,3268,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,169,F1919M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,170,F1919M,NEGOTIATION_ROUND_2,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,171,F1919M,ORDER_SUBMISSION,12694,3268,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,172,S1920M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,173,S1920M,NEGOTIATION_ROUND_2,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,174,S1920M,ORDER_SUBMISSION,12694,3268,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,175,F1920M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,176,F1920M,NEGOTIATION_ROUND_2,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,177,F1920M,ORDER_SUBMISSION,12694,3268,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,178,S1921M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,179,S1921M,NEGOTIATION_ROUND_2,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,180,S1921M,ORDER_SUBMISSION,12694,3268,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,181,F1921M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,182,F1921M,NEGOTIATION_ROUND_2,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,183,F1921M,ORDER_SUBMISSION,12694,3268,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,184,S1922M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,185,S1922M,NEGOTIATION_ROUND_2,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,186,S1922M,ORDER_SUBMISSION,12694,3268,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,187,F1922M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,188,F1922M,NEGOTIATION_ROUND_2,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,189,F1922M,ORDER_SUBMISSION,12694,3268,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,190,S1923M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,191,S1923M,NEGOTIATION_ROUND_2,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,192,S1923M,ORDER_SUBMISSION,12694,3268,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,193,F1923M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,194,F1923M,NEGOTIATION_ROUND_2,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,195,F1923M,ORDER_SUBMISSION,12694,3268,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,196,S1924M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,197,S1924M,NEGOTIATION_ROUND_2,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,198,S1924M,ORDER_SUBMISSION,12694,3268,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,199,F1924M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,200,F1924M,NEGOTIATION_ROUND_2,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,201,F1924M,ORDER_SUBMISSION,12694,3268,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,202,S1925M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,203,S1925M,NEGOTIATION_ROUND_2,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,FRANCE,204,S1925M,ORDER_SUBMISSION,12694,3268,"You are FRANCE, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A PAR, A MAR, F ..."
run_20250418_144816,FRANCE,205,F1925M,NEGOTIATION_ROUND_1,13285,3358,"You are FRANCE, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,1,S1901M,NEGOTIATION_ROUND_1,2812,827,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,2,S1901M,NEGOTIATION_ROUND_2,3321,944,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,3,S1901M,ORDER_SUBMISSION,3808,1079,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F ANK, A CON, A ..."
run_20250418_144816,TURKEY,4,F1901M,NEGOTIATION_ROUND_1,3709,1027,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,5,F1901M,NEGOTIATION_ROUND_2,4308,1163,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,6,F1901M,ORDER_SUBMISSION,3868,1109,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: A SMY, F BLA, A ..."
run_20250418_144816,TURKEY,7,W1901A,ORDER_SUBMISSION,3741,1160,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F BLA, A BUL, A ..."
run_20250418_144816,TURKEY,8,S1902M,NEGOTIATION_ROUND_1,4091,1172,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,9,S1902M,NEGOTIATION_ROUND_2,4757,1321,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,10,S1902M,ORDER_SUBMISSION,4841,1386,"You are TURKEY, playing Diplomacy.  == CURRENT GAME STATE (Focus!) ==   Your Units: F BLA, A BUL, A ..."
run_20250418_144816,TURKEY,11,F1902M,NEGOTIATION_ROUND_1,4741,1321,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
run_20250418_144816,TURKEY,12,F1902M,NEGOTIATION_ROUND_2,5477,1500,"You are TURKEY, playing Diplomacy. == OVERALL GOAL == Analyze the situation, communicate if in negot..."
